bib,title,note_num,note_text,note_type,record_total_notes,record_typed_notes,a_count,w_count,o_count,ow_count,source
14039171,880-03 Sharḥ Jamʻ al-jawāmiʻ : manuscript / Jalāl al-Dīn Muḥammad ibn Aḥmad al-Maḥallī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
14039171,880-03 Sharḥ Jamʻ al-jawāmiʻ : manuscript / Jalāl al-Dīn Muḥammad ibn Aḥmad al-Maḥallī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14039183,880-02 Lamʻ al-lawāmiʻ fī ikhtiṣār Jamʻ al-jawāmiʻ : manuscript / ʻĪsá ibn ʻAlī al-Ikhnāʼī al-Shāfiʻī.,1,Title from incipit (folio 1b).,a,11,7,2,1,4,0,zoe
14039183,880-02 Lamʻ al-lawāmiʻ fī ikhtiṣār Jamʻ al-jawāmiʻ : manuscript / ʻĪsá ibn ʻAlī al-Ikhnāʼī al-Shāfiʻī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14039195,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb. Al-Juzʼ 1 : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,1,Title from incipit (folio 2a).,a,10,7,2,1,4,0,zoe
14039195,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb. Al-Juzʼ 1 : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14039229,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,1,Title from incipit (folio 1b).,a,10,6,2,0,4,0,zoe
14039229,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,2,Romanization supplied by cataloger.,a,10,6,2,0,4,0,zoe
14039336,North Butte Mining Company stock ledger : manuscript.,1,Title devised by cataloger.,a,2,1,1,0,0,0,zoe
14061226,Frances Brooke journal of a trip to Paris : manuscript.,1,Title devised by cataloger.,a,4,2,1,0,1,0,zoe
14063437,880-01 Kankai ibun : manuscript.,1,Title from caption.,a,3,1,1,0,0,0,zoe
14078841,"Laurence Hyde, Earl of Rochester meditation on Lamentations 3:22 : manuscript.",1,Title devised by cataloger.,a,4,3,1,0,2,0,zoe
14089396,880-03 Nihāyat al-muḥtāj ilá sharḥ al-Minhāj. Al-Juzʼ 1 : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,1,Title from incipit (folio 3a),a,17,7,2,1,4,0,zoe
14089396,880-03 Nihāyat al-muḥtāj ilá sharḥ al-Minhāj. Al-Juzʼ 1 : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,2,Romanization supplied by cataloger.,a,17,7,2,1,4,0,zoe
14089405,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 1 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,1,Title supplied by cataloger.,a,11,7,2,1,4,0,zoe
14089405,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 1 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14089603,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 2 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,1,Title supplied by cataloger.,a,11,7,2,1,4,0,zoe
14089603,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 2 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14089675,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 3 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,1,Title supplied by cataloger.,a,11,7,2,1,4,0,zoe
14089675,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 3 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14105385,Commemorative English and French heraldry keepsake : manuscript / Wm. Roberts Gichard.,1,Title devised by cataloger.,a,3,1,1,0,0,0,zoe
14105557,"Laurence Hyde, Earl of Rochester meditation on the fourth anniversary of his wife's death : manuscript.",1,Title devised by cataloger.,a,4,3,1,0,2,0,zoe
14106182,"Benjamin de Rohan, seigneur de Soubise letter to Catherine de Parthenay-Larchevêque, vicomtesse de Rohan, London, 1631 March 2 : manuscript.",1,Title devised by cataloger.,a,4,2,1,0,1,0,zoe
14106528,Angell Knightley receipt book : manuscript.,1,Title devised by cataloger.,a,5,4,1,0,3,0,zoe
14107111,Elizabeth Essex household account book : manuscript.,1,Title devised by cataloger.,a,5,2,1,0,1,0,zoe
14107298,Catherine Clough recipe book : manuscript.,1,Title devised by cataloger.,a,5,3,1,0,2,0,zoe
14107417,880-02 Iltiqāṭ al-durr wa-al-ʻiqyān min kitāb Ḥayāt al-ḥayawān : manuscript / ʻAbd al-Karīm ibn Muḥammad al-Bāʻūnī.,1,Title from folio 7b.,a,16,6,2,0,4,0,zoe
14107417,880-02 Iltiqāṭ al-durr wa-al-ʻiqyān min kitāb Ḥayāt al-ḥayawān : manuscript / ʻAbd al-Karīm ibn Muḥammad al-Bāʻūnī.,2,Romanization supplied by cataloger.,a,16,6,2,0,4,0,zoe
14107423,880-02 Kitāb al-adhkiyāʼ : manuscript / Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī ibn al-Jawzī.,1,Title from colophon (folio 83b).,a,10,7,2,1,4,0,zoe
14107423,880-02 Kitāb al-adhkiyāʼ : manuscript / Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī ibn al-Jawzī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14107429,880-02 Kashf al-lithām ʻan sharḥ Shaykh al-Islām : manuscript / Muḥammad ibn Aḥmad ibn ʻAlī al-Buhūtī al-Khalwatī.,1,Title from folio 1a.,a,14,7,2,1,4,0,zoe
14107429,880-02 Kashf al-lithām ʻan sharḥ Shaykh al-Islām : manuscript / Muḥammad ibn Aḥmad ibn ʻAlī al-Buhūtī al-Khalwatī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
14107437,880-03 Bustān al-ʻārifīn : manuscript  / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,1,Title from incipit (folio 3b).,a,12,7,2,1,4,0,zoe
14107437,880-03 Bustān al-ʻārifīn : manuscript  / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14107449,880-02 Fatʹḥ al-Raḥmān bi-sharḥ Luqṭat al-ʻajlān wa-bullat al-ẓamʼān : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,1,Title from incipit (folio 1b).,a,11,7,2,1,4,0,zoe
14107449,880-02 Fatʹḥ al-Raḥmān bi-sharḥ Luqṭat al-ʻajlān wa-bullat al-ẓamʼān : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14110652,880-02 Risālah fī aḥkām al-Jānn : manuscript / Muḥammad ibn Muḥammad al-Maydānī.,1,Title from folio 1a.,a,13,7,2,1,4,0,zoe
14110652,880-02 Risālah fī aḥkām al-Jānn : manuscript / Muḥammad ibn Muḥammad al-Maydānī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
14117141,880-02 Ākām al-marjān fī aḥkām al-Jānn : manuscript / Muḥammad ibn ʻAbd Allāh al-Shiblī.,1,Title from folio 2b.,a,15,7,2,1,4,0,zoe
14117141,880-02 Ākām al-marjān fī aḥkām al-Jānn : manuscript / Muḥammad ibn ʻAbd Allāh al-Shiblī.,2,Romanization supplied by cataloger.,a,15,7,2,1,4,0,zoe
14117143,880-02 Shumūs al-anwār wa-kunūz al-asrār : manuscript / Muḥammad ibn Muḥammad ibn al-Ḥājj al-Tilimsānī al-Maghribī.,1,Title from folio 1b.,a,11,7,2,1,4,0,zoe
14117143,880-02 Shumūs al-anwār wa-kunūz al-asrār : manuscript / Muḥammad ibn Muḥammad ibn al-Ḥājj al-Tilimsānī al-Maghribī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14117144,880-03 Daqāʼiq al-ḥaqāʼiq fī ḥisāb al-daraj wa-al-daqāʼiq : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Māridīnī.,3,Romanization supplied by cataloger.,a,19,4,1,0,3,0,zoe
14117146,880-02 Sharḥ Īsāghūjī : manuscript / Khayr al-Dīn al-Ghazāwī al-Bitlīsī.,4,Romanization supplied by cataloger.,a,24,4,1,0,3,0,zoe
14117150,880-03 al-Muṭṭalaʻ : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,1,Title from incipit.,a,12,7,2,1,4,0,zoe
14117150,880-03 al-Muṭṭalaʻ : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14117151,880-03 al-Muṭṭalaʻ : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,1,Title from incipit (folio 1b).,a,12,7,2,1,4,0,zoe
14117151,880-03 al-Muṭṭalaʻ : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14117153,880-03 Kitāb al-Bustān : manuscript  / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,1,Title from incipit.,a,13,7,2,1,4,0,zoe
14117153,880-03 Kitāb al-Bustān : manuscript  / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
14117155,880-02 al-Lumʻah al-Māridīnīyah fī sharḥ al-Yāsamīnīyah : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Mārdīnī.,3,Romanization supplied by cataloger.,a,17,4,1,0,3,0,zoe
14117160,880-02 Ḥayāt al-ḥayawān : manuscript / Muḥammad ibn Mūsá al-Damīrī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
14117160,880-02 Ḥayāt al-ḥayawān : manuscript / Muḥammad ibn Mūsá al-Damīrī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14117162,880-02 al-Asrār al-Rabbānīyah : manuscript / Aḥmad ibn ʻAlī al-Būnī.,1,Title from folio 1a and the colophon.,a,11,7,2,1,4,0,zoe
14117162,880-02 al-Asrār al-Rabbānīyah : manuscript / Aḥmad ibn ʻAlī al-Būnī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14117169,880-02 al-Manhaj al-maslūk fī siyāsat al-mulūk : manuscript / ʻAbd al-Raḥmān ibn Naṣr al-Shayzarī.,1,Title from folio 1a.,a,12,7,2,1,4,0,zoe
14117169,880-02 al-Manhaj al-maslūk fī siyāsat al-mulūk : manuscript / ʻAbd al-Raḥmān ibn Naṣr al-Shayzarī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14117221,880-02 Sharḥ Mukhtaṣar al-Qānūn fī al-ṭibb : manuscript / Muḥammad ibn Maḥmūd al-Āmulī.,1,Title supplied by cataloger.,a,14,7,2,1,4,0,zoe
14117221,880-02 Sharḥ Mukhtaṣar al-Qānūn fī al-ṭibb : manuscript / Muḥammad ibn Maḥmūd al-Āmulī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
14117576,880-03 Rawḍat al-ṭālibīn wa-ʻumdat al-muftīn. Volume 1 : manuscript / Muḥyī al-Dīn Yaḥyá ibn Sharaf al-Nawawī.,1,Title from folio 1a.,a,12,7,2,1,4,0,zoe
14117576,880-03 Rawḍat al-ṭālibīn wa-ʻumdat al-muftīn. Volume 1 : manuscript / Muḥyī al-Dīn Yaḥyá ibn Sharaf al-Nawawī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14117580,880-02 Rawḍat al-ṭālibīn wa-ʻumdat al-muftīn. Volume 2 : manuscript / Muḥyī al-Dīn Yaḥyá ibn Sharaf al-Nawawī.,1,Title from reference sources.,a,11,7,2,1,4,0,zoe
14117580,880-02 Rawḍat al-ṭālibīn wa-ʻumdat al-muftīn. Volume 2 : manuscript / Muḥyī al-Dīn Yaḥyá ibn Sharaf al-Nawawī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14117585,880-02 Rawḍat al-ṭālibīn wa-ʻumdat al-muftīn. Volume 3 : manuscript / Muḥyī al-Dīn Yaḥyá ibn Sharaf al-Nawawī.,1,Title from reference sources.,a,12,7,2,1,4,0,zoe
14117585,880-02 Rawḍat al-ṭālibīn wa-ʻumdat al-muftīn. Volume 3 : manuscript / Muḥyī al-Dīn Yaḥyá ibn Sharaf al-Nawawī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14117587,880-02 Rawḍat al-ṭālibīn wa-ʻumdat al-muftīn. Volume 4 : manuscript / Muḥyī al-Dīn Yaḥyá ibn Sharaf al-Nawawī.,1,Title from reference sources.,a,12,7,2,1,4,0,zoe
14117587,880-02 Rawḍat al-ṭālibīn wa-ʻumdat al-muftīn. Volume 4 : manuscript / Muḥyī al-Dīn Yaḥyá ibn Sharaf al-Nawawī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14117590,880-02 Rawḍat al-ṭālibīn wa-ʻumdat al-muftīn. Volume 5 : manuscript / Muḥyī al-Dīn Yaḥyá ibn Sharaf al-Nawawī.,1,Title from reference sources.,a,11,7,2,1,4,0,zoe
14117590,880-02 Rawḍat al-ṭālibīn wa-ʻumdat al-muftīn. Volume 5 : manuscript / Muḥyī al-Dīn Yaḥyá ibn Sharaf al-Nawawī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14117594,880-02 Kitāb al-ʻibar. Al-Juzʼ 2 : manuscript / ʻAbd al-Raḥmān ibn Muḥammad ibn Khaldūn.,1,Title from reference sources.,a,10,7,2,1,4,0,zoe
14117594,880-02 Kitāb al-ʻibar. Al-Juzʼ 2 : manuscript / ʻAbd al-Raḥmān ibn Muḥammad ibn Khaldūn.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14117595,880-02 Kitāb al-ʻibar. Al-Juzʼ 3 : manuscript / ʻAbd al-Raḥmān ibn Muḥammad ibn Khaldūn.,1,Title from reference sources.,a,10,7,2,1,4,0,zoe
14117595,880-02 Kitāb al-ʻibar. Al-Juzʼ 3 : manuscript / ʻAbd al-Raḥmān ibn Muḥammad ibn Khaldūn.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14117598,880-02 Kitāb al-ʻibar. Al-Juzʼ 4 : manuscript / ʻAbd al-Raḥmān ibn Muḥammad ibn Khaldūn.,1,Title from reference sources.,a,9,7,2,1,4,0,zoe
14117598,880-02 Kitāb al-ʻibar. Al-Juzʼ 4 : manuscript / ʻAbd al-Raḥmān ibn Muḥammad ibn Khaldūn.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
14117603,880-02 Kitāb al-ʻibar. Al-Juzʼ 5 : manuscript / ʻAbd al-Raḥmān ibn Muḥammad ibn Khaldūn.,1,Title from reference sources.,a,10,6,2,0,4,0,zoe
14117603,880-02 Kitāb al-ʻibar. Al-Juzʼ 5 : manuscript / ʻAbd al-Raḥmān ibn Muḥammad ibn Khaldūn.,2,Romanization supplied by cataloger.,a,10,6,2,0,4,0,zoe
14117652,Sigismondo Casanova lecture notes on a course in philosophy : manuscript.,1,Title devised by cataloger.,a,8,3,1,0,2,0,zoe
14160497,"Expedition of Lieutenant G. C. Doane : Fort Ellis, Montana to Fort Hall, Idaho October 11, 1876 to January 4, 1877 : typescript.",2,Title from title page.,a,2,1,1,0,0,0,zoe
14161349,"W. A. Eisele letter to William Elsey Connelley, 1928 December 4 : manuscript.",1,Title devised by cataloger.,a,2,1,1,0,0,0,zoe
14416277,880-02 Kharīdat al-ʻajāʼib wa-farīdat al-gharāʼib : manuscript / Sirāj al-Dīn Abū Ḥafṣ ʻUmar ibn al-Wardī.,3,Romanization supplied by cataloger.,a,17,3,1,0,2,0,zoe
14416280,880-03 ʻAjāʼib al-makhlūqāt wa-gharāʼib al-mawjūdāt : manuscript / Zakarīyā ibn Muḥammad al-Qazwīnī.,1,"Title from folio 2b: ""... wa-sammaytuhu ʻAjāʼib al-makhlūqāt wa-gharāʼib al-mawjūdāt ...""",a,11,7,2,1,4,0,zoe
14416280,880-03 ʻAjāʼib al-makhlūqāt wa-gharāʼib al-mawjūdāt : manuscript / Zakarīyā ibn Muḥammad al-Qazwīnī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14416282,880-02 Bāʻith al-nufūs ilá ziyārat al-Quds al-maḥrūs : manuscript / Ibrāhīm ibn ʻAbd al-Raḥmān ibn al-Firkāḥ.,1,Title from reference sources.,a,11,7,2,1,4,0,zoe
14416282,880-02 Bāʻith al-nufūs ilá ziyārat al-Quds al-maḥrūs : manuscript / Ibrāhīm ibn ʻAbd al-Raḥmān ibn al-Firkāḥ.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14416285,880-03 ʻArāʼis al-majālis fī qiṣaṣ al-anbiyāʼ : manuscript / Aḥmad ibn Muḥammad al-Thaʻlabī.,1,Title from reference sources.,a,12,6,2,0,4,0,zoe
14416285,880-03 ʻArāʼis al-majālis fī qiṣaṣ al-anbiyāʼ : manuscript / Aḥmad ibn Muḥammad al-Thaʻlabī.,2,Romanization supplied by cataloger.,a,12,6,2,0,4,0,zoe
14416287,880-02 Iʻlām al-nās bi-mā waqaʻa lil-Barāmikah min Banī al-ʻAbbās. Volume 1 : manuscript / Muḥammad Diyāb al-Itlīdī.,1,Title from folio 2a.,a,11,7,2,1,4,0,zoe
14416287,880-02 Iʻlām al-nās bi-mā waqaʻa lil-Barāmikah min Banī al-ʻAbbās. Volume 1 : manuscript / Muḥammad Diyāb al-Itlīdī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14416289,880-02 Tanwīr al-abṣār wa-jāmiʻ al-biḥār : manuscript / Muḥammad ibn ʻAbd Allāh al-Khaṭīb al-Tamartāshī.,1,Title from folio 1b.,a,12,7,2,1,4,0,zoe
14416289,880-02 Tanwīr al-abṣār wa-jāmiʻ al-biḥār : manuscript / Muḥammad ibn ʻAbd Allāh al-Khaṭīb al-Tamartāshī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14416291,880-02 al-Mustaṭraf min kull fann mustaẓraf. Al-Juzʼ 2 : manuscript / Muḥammad ibn Aḥmad al-Ibshīhī.,1,Title from folio 1a.,a,10,7,2,1,4,0,zoe
14416291,880-02 al-Mustaṭraf min kull fann mustaẓraf. Al-Juzʼ 2 : manuscript / Muḥammad ibn Aḥmad al-Ibshīhī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14416292,880-02 Tuḥfat al-ʻarūs wa-nuzʹhat al-nufūs : manuscript / Muḥammad ibn Aḥmad al-Tijānī.,1,Title from reference sources.,a,13,7,2,1,4,0,zoe
14416292,880-02 Tuḥfat al-ʻarūs wa-nuzʹhat al-nufūs : manuscript / Muḥammad ibn Aḥmad al-Tijānī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
14416293,880-02 Badīʻ al-inshāʼ wa-al-ṣifāt fī al-mukātabāt wa-al-murāsalāt : manuscript / Marʻī ibn Yūsuf al-Karmī.,1,Title from folio 2a.,a,18,7,2,1,4,0,zoe
14416293,880-02 Badīʻ al-inshāʼ wa-al-ṣifāt fī al-mukātabāt wa-al-murāsalāt : manuscript / Marʻī ibn Yūsuf al-Karmī.,2,Romanization supplied by cataloger.,a,18,7,2,1,4,0,zoe
14416296,880-02 al-Wasāʼil ilá maʻrifat al-awāʼil : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,3,Romanization supplied by cataloger.,a,20,4,1,0,3,0,zoe
14416301,880-02 Tadhkirat ulī al-albāb wa-al-jāmiʻ lil-ʻajab al-ʻujāb. Al-Juzʼ 1 : manuscript / Dāʼūd ibn ʻUmar al-Anṭākī.,1,Title from folio 3a.,a,16,7,2,1,4,0,zoe
14416301,880-02 Tadhkirat ulī al-albāb wa-al-jāmiʻ lil-ʻajab al-ʻujāb. Al-Juzʼ 1 : manuscript / Dāʼūd ibn ʻUmar al-Anṭākī.,2,Romanization supplied by cataloger.,a,16,7,2,1,4,0,zoe
14416321,880-02 Murūj al-dhahab wa-maʻādin al-jawhar : manuscript / ʻAlī ibn al-Ḥusayn al-Masʻūdī.,1,Title from reference sources.,a,11,7,2,1,4,0,zoe
14416321,880-02 Murūj al-dhahab wa-maʻādin al-jawhar : manuscript / ʻAlī ibn al-Ḥusayn al-Masʻūdī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14416335,880-02 Laqṭ al-marjān fī aḥkām al-Jānn : manuscript / ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
14416335,880-02 Laqṭ al-marjān fī aḥkām al-Jānn : manuscript / ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14416365,880-02 al-Iqnāʻ fī ḥall alfāẓ Abī Shujāʻ : manuscript / Muḥammad ibn Aḥmad al-Shirbīnī.,1,Title from folio 2b.,a,11,7,2,1,4,0,zoe
14416365,880-02 al-Iqnāʻ fī ḥall alfāẓ Abī Shujāʻ : manuscript / Muḥammad ibn Aḥmad al-Shirbīnī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14416373,880-02 Lawʻat al-shākī wa-damʻat al-bākī : manuscript / Ṣafī al-Dīn ʻAbd al-ʻAzīz ibn Sarāyā al-Ḥillī.,1,Title from folio 1a.,a,10,6,2,1,3,0,zoe
14416373,880-02 Lawʻat al-shākī wa-damʻat al-bākī : manuscript / Ṣafī al-Dīn ʻAbd al-ʻAzīz ibn Sarāyā al-Ḥillī.,2,Romanization supplied by cataloger.,a,10,6,2,1,3,0,zoe
14416376,880-02 al-Manẓūmah al-ʻImādīyah fī ādāb al-akl wa-al-shurb : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,3,Romanization supplied by cataloger.,a,18,3,1,0,2,0,zoe
14416387,880-02 Dhāt al-anwār : manuscript / ʻĀmir ibn ʻĀmir al-Baṣrī.,3,Romanization supplied by cataloger.,a,19,2,1,0,1,0,zoe
14416388,"880-01 Tārīkh al-aʼimmah al-aʻlām min aʼimmat al-Islām, mulakhkhaṣ min Tārīkh Ibn Khallikān : manuscript.",1,Title from folio 1a,a,11,7,2,1,4,0,zoe
14416388,"880-01 Tārīkh al-aʼimmah al-aʻlām min aʼimmat al-Islām, mulakhkhaṣ min Tārīkh Ibn Khallikān : manuscript.",2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14416441,880-03 Lawāqiḥ al-anwār fī ṭabaqāt al-akhyār. Al-Juzʼ 1 : manuscript / ʻAbd al-Wahhāb ibn Aḥmad al-Shaʻrānī.,1,Title from folio 5a.,a,14,7,2,1,4,0,zoe
14416441,880-03 Lawāqiḥ al-anwār fī ṭabaqāt al-akhyār. Al-Juzʼ 1 : manuscript / ʻAbd al-Wahhāb ibn Aḥmad al-Shaʻrānī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
14472812,Joseph Hawksworth manuscript concerning almanacs : manuscript.,1,Title devised by cataloger.,a,3,2,1,0,1,0,zoe
14472985,"Account book, 1761-1775 : manuscript.",1,Title from dealer's description.,a,2,1,1,0,0,0,zoe
14473176,Heraldic notebook : manuscript.,1,Title devised by cataloger.,a,3,2,1,0,1,0,zoe
14473621,Starks's account book for 1795 : manuscript.,1,Title from front cover.,a,3,2,1,0,1,0,zoe
14474203,Copy of Clarenceux Cooke's book of the nobility : manuscript.,1,Title from front cover.,a,5,4,1,0,3,0,zoe
14483697,880-02 al-Jawāhir al-sanīyah fī al-nisbah wa-al-karāmāt al-Aḥmadīyah : manuscript / ʻAbd al-Ṣamad ibn ʻAbd Allāh al-Miṣrī.,1,Title from folio 3a.,a,13,7,2,1,4,0,zoe
14483697,880-02 al-Jawāhir al-sanīyah fī al-nisbah wa-al-karāmāt al-Aḥmadīyah : manuscript / ʻAbd al-Ṣamad ibn ʻAbd Allāh al-Miṣrī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
14483701,880-01 Sharḥ al-Nuzʹhah fī ʻilm al-ḥisāb : manuscript.,1,Title from folio 1a.,a,15,7,2,1,4,0,zoe
14483701,880-01 Sharḥ al-Nuzʹhah fī ʻilm al-ḥisāb : manuscript.,2,Romanization supplied by cataloger.,a,15,7,2,1,4,0,zoe
14483707,880-02 al-Taʻrīfāt  : manuscript / ʻAlī ibn Muḥammad al-Sayyid al-Sharīf al-Jurjānī.,1,Title from reference sources.,a,11,6,2,1,3,0,zoe
14483707,880-02 al-Taʻrīfāt  : manuscript / ʻAlī ibn Muḥammad al-Sayyid al-Sharīf al-Jurjānī.,2,Romanization supplied by cataloger.,a,11,6,2,1,3,0,zoe
14483719,880-02 al-Fawāʼid al-sanīyah : manuscript / Muḥammad ibn Ḥasan al-Kawākibī.,1,Title from folio 2a.,a,10,7,2,1,4,0,zoe
14483719,880-02 al-Fawāʼid al-sanīyah : manuscript / Muḥammad ibn Ḥasan al-Kawākibī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14483722,880-02 Jāmiʻ al-Fuṣūlayn : manuscript / Maḥmūd ibn Isrāʼīl ibn Qāḍī Simāwnah.,1,Title from folio 1a.,a,10,7,2,1,4,0,zoe
14483722,880-02 Jāmiʻ al-Fuṣūlayn : manuscript / Maḥmūd ibn Isrāʼīl ibn Qāḍī Simāwnah.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14483729,880-02 al-Durr al-mukhtār : sharḥ Tanwīr al-abṣār. Al-Juzʼ 2 : manuscript / Muḥammad ibn ʻAlī al-Ḥaṣkafī.,1,Title from folio 1a.,a,10,7,2,1,4,0,zoe
14483729,880-02 al-Durr al-mukhtār : sharḥ Tanwīr al-abṣār. Al-Juzʼ 2 : manuscript / Muḥammad ibn ʻAlī al-Ḥaṣkafī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14483735,880-02 al-Ghurar al-bahīyah fī sharḥ al-Bahjah al-Wardīyah : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,1,Title from incipit (folio 2a).,a,10,7,2,1,4,0,zoe
14483735,880-02 al-Ghurar al-bahīyah fī sharḥ al-Bahjah al-Wardīyah : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14483742,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb. Al-Juzʼ 1 : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,1,Title from incipit (folio 3b).,a,13,5,2,0,3,0,zoe
