bib,title,note_num,note_text,note_type,record_total_notes,a_count,w_count,o_count,aw_count,ow_count,ao_count,unknown_count,source
13933668,Proper names and addresses to the Dakotas at Poplar Creek : manuscript.,1,Title from title pages.,a,1,1,0,0,0,0,0,0,zoe
13933792,Dichos y expreciones usandos por los verdaderamente Californianos de hoy dia : manuscript.,1,Title from title page.,a,2,1,0,1,0,0,0,0,zoe
13934242,Timothy Fales form authorizing the seizure of property owned by Joshua Coomes : typescript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13934278,"Abstract of title to real estate located in Hamlin County, South Dakota : manuscript.",1,Title from cover.,a,1,1,0,0,0,0,0,0,zoe
13934546,"Assessment roll of Lewis County, Washington Territory : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13934626,"Copy of assessment roll of Clark County, Washington Territory, for 1854 : manuscript.",1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
13934777,Indictment of Spruce McCoy Baird for treason : manuscript.,2,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
13935058,Tax book for Whatcom County : manuscript.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
13935333,David N. Hershey cancelled check made out to Chinaman : typescript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13935676,"Trip down the Missouri River in a small boat, May and June 1867 : manuscript.",1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
13936050,Dakota Lands : manuscript / Edward M. Paxson.,1,Title from cover.,a,1,1,0,0,0,0,0,0,zoe
13936067,Excerpt from Dunn v. Choate : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13936088,"Check from Chinese Camp, California : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13938336,California State Park Commission proposal for a memorial to Will Rogers : typescript.,1,Title from cover.,a,1,1,0,0,0,0,0,0,zoe
13938429,Recreational development of the Los Angeles area shoreline : typescript.,1,Title from cover.,a,3,1,0,2,0,0,0,0,zoe
13940305,Spokane to Duluth / by Hylah Hasbrouck : manuscript.,1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
13940721,The Lord's prayer in the Mohawk language : manuscript.,1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
13940763,Record of drawings done for Photo-Engraving Co. : manuscript.,1,Title from cover.,a,1,1,0,0,0,0,0,0,zoe
13941013,Taylor family commonplace book : manuscript.,2,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
13942705,From Africa to America program.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
13942776,"Gila Valley, Globe, and Northern Railway Company court case papers : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13942945,"Peace Conference in an American Town typescript poem, carbon, undated",1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
13944572,Henry B. Tuthill account book : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13953710,"Presentation copy to Rachel Hicks of Memorial of the Seneca Indians, to the President of the United States, also an address from the Committee of Friends who have extended care to these Indians, and an extract from the report of the Commissioner of Indian Affairs with additional manuscript notes : print.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13963597,Eli W. J. Lindesmith diary : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13964645,Rubio Hill : typescript.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
13964669,My Camp Sheldon scrapbook : typescript.,1,Title from front cover.,a,1,1,0,0,0,0,0,0,zoe
13964698,William Bern Townsend scrapbook : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13970911,Ledger containing records of juvenile offenders in Arizona Territory : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13970998,Augustus Dwight Schermerhorn diary : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13971076,J. Frank receipt book for account of H. Cohn : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13971468,A summer in the west : typescript.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
13972356,"Warren Township, Cass County assessor's book : typescript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13973000,Rood & Mumford Cattle Ranch ledger : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13973118,Dawson Yukon Hardware Company daybook : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13973860,Minor Mill and Lumber Company minute book : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13973966,Masonic black book : manuscript.,1,Title from front cover.,a,1,1,0,0,0,0,0,0,zoe
13974120,Records of Wide West Mining Company : typescript.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
13974556,"Butte County, California property ledger : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13974628,Account book relating to Kansas real estate : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13975331,Copy of letters of Genl. W. J. Palmer treasurer from Colorado & New Mexico 1867 : typescript.,1,Title from front cover.,a,1,1,0,0,0,0,0,0,zoe
13975384,Nevada County Superior Court documents relating to the case of Scadden Flat Gold Mining Company v. Elizabeth Scadden : typescript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13975493,Flying Needle Club minute book : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13976611,Mrs. J. F. Francis ledger : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13976959,George Holbrook Baker journal : manuscript.,1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
13981017,Galena Miners Union meeting minutes : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13981105,Wyoming Oil Fields Company account book : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13981131,Ione Land and Cattle Company letter book : print.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
13981212,A journal of incidents experienced and observed on the Dawson Trail : typescript / by Charles E. Waterman.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
14010050,John Quincy Adams Carter and Charles E. Maurice letter book : print and manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14010106,George Fogg journal : manuscript.,1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
14027194,William Frederick Boye ledger : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14027256,"Lemuel Jones letter, Minnesota Territory, to Edward Bennett, 1857 November 30 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14027807,The discovery of Alder Gulch and incidents in its history to date : typescript.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
14027900,Saddlers course : manuscript.,1,Title from front cover.,a,1,1,0,0,0,0,0,0,zoe
14028305,Diary of Joseph R. Smith : typescript.,1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
14028626,John Arthur Baldwin diary : manuscript.,1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
14028695,Forty-eight years in the west : typescript / by Moses Manuel.,1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
14029406,My life : manuscript / Martha Gerrish.,1,Title from front cover.,a,1,1,0,0,0,0,0,0,zoe
14029429,Ann Nolan Clark Little Herder typescripts : typescript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14029560,Notes on petroleum : typescript / C. I. Robinson.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
14029999,"Flynn, Oklahoma tax ledger : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14030798,Glenn Ranch ledger : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14030838,William C. J. Bartels journal : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14034080,Samuel C. Stambaugh letter book containing correspondence relating to Indian affairs : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14034226,Van der Meide & Lohr ledger : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14034276,"Nemaha County, Nebraska jail register : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14034342,Helen Dinsmore scrapbook : typescript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14034371,Sarah Jean Brady scrapbook : typescript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14038358,"Jury list for Storey County, Nevada : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14038413,"Johnston County, Oklahoma, criminal docket ledger for Ravia : manuscript.",1,Title devised by cataloger.,a,2,1,1,0,0,0,0,0,zoe
14038780,Kiowa County sheriff's process record : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14038832,Idaho Abstract Company release records : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14038892,Teller County court books : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14039019,Summit County justice's docket book : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14039207,"Table showing military camps between Fort Leavenworth and Denver City, with distances between each and remarks : manuscript.",1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
14040498,"Gonzales County, Texas, bill of sale for Sousan, an enslaved girl : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14041050,Sheb Oatman diary : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14041208,"John Hayes, Jr. diary : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14042033,Dennis E. Cole ledger : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14042064,Herbert Oliver Brayer notebook : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14042100,The Gold digger : manuscript.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
14043686,Texas oil field guide : typescript.,1,Title from front cover.,a,1,1,0,0,0,0,0,0,zoe
14043878,John E. Jones letterbook : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14043988,John Robertson McCune letterbook : manuscript.,1,Title devised by cataloger.,a,2,1,1,0,0,0,0,0,zoe
14044212,"John C. Holbrook letter, Dubuque, to Reverend Milton Badger, 1842 April 5 : manuscript.",1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
14044224,"J. A. Clark letter, Fort Madison, to Reverend Milton Badger, 1842 December 6 : manuscript.",1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
14044238,"J. T. Tucker letter, Hannibal, to Reverend Milton Badger, 1844 June 20 : manuscript.",1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
14044261,"J. B. Mathews letter, Quincy, to Colonel John Mills, 1843 August 16 : manuscript.",1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
14044281,"F. C. Moore letter, Quincy, to John A. Pierce, 1845 September 17 : manuscript.",1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
14046721,The history of grazing in Utah : typescript.,1,Title from front cover.,a,1,1,0,0,0,0,0,0,zoe
14046895,Brotherhood of Railroad Trainmen Lodge No. 542 record book : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14048469,Hastings College scrapbook : typescript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14061624,Thomas Martyn's notes on a journey from Geneva to Florence : manuscript.,1,Title from item.,a,1,1,0,0,0,0,0,0,zoe
14063591,880-02 Amerika hyōryūnin kikigaki : manuscript.,1,Title from cover.,a,1,1,0,0,0,0,0,0,zoe
14064414,Valuation study of Kiowa-Comanche-Apache lands : typescript.,1,Title from front cover.,a,1,1,0,0,0,0,0,0,zoe
14064437,"Valuation study of the Pottawatomie Reserve lands sold by the United States of America to the Atchison, Topeka & Santa Fe Railroad Company August 7, 1868 : typescript.",1,Title from front cover.,a,1,1,0,0,0,0,0,0,zoe
14070766,"Washington Hood letter, Mobile Point, to John J. Holloway, 1829 July 27 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14077821,Recipes & Memmos 1784 : manuscript.,1,Title from front cover.,a,2,1,0,1,0,0,0,0,zoe
14104787,Colorado travel journal : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14105469,Western United States travel scrapbook : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14106263,Mineral surveys no. 3 : manuscript.,1,Title from font cover.,a,1,1,0,0,0,0,0,0,zoe
14106372,Stratton Cripple Creek Mining and Development Company assay reports : manuscript.,1,Title from front cover.,a,1,1,0,0,0,0,0,0,zoe
14106428,"George H. Thomas letter, Buena Vista, Mexico, to John W. Thomas, Norfolk, Virginia, 1848 May 28 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14106486,June H. Malone scrapbook : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14114858,Paramount novelties : typescript.,1,Title from front cover.,a,1,1,0,0,0,0,0,0,zoe
14122798,Cicero Rufus Perry notebook : manuscript.,2,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
14157069,H. W. Dickinson autobiography : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14157315,Edmund Pendleton Gaines note to Major Thompson : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14157526,Copy of an instruction to the governor of Georgia to dispose of lands lately surrendered by the Creek Indians and to make a recompence to Thomas Bosomworth and his wife : manuscript.,1,Title from last page.,a,1,1,0,0,0,0,0,0,zoe
14157609,George Harper report on Alaska : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14157669,"B. W. Hendrick letter, New Orleans, to “little Eugene”, 1861 February 20 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14157775,An early voyage on the Ohio and Mississippi Rivers : manuscript.,1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
14158701,The canoe rocks - : we do not know what will become of us : typescript.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
14158834,"Richard K. Hoffman, Cape Henry, Virginia, letter to David Porter, 1819 April 21 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14159341,"List of orders for Thomas Hart Benton's speech, Nebraska and Missouri compromise bills : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14160378,Thomas Hart Benton's edited remarks to Congress : manuscript.,2,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
14160419,"List of orders for Thomas Hart Benton's speech, On the California claims : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14160584,History of the rise and progress of the Dowdle Family : manuscript.,1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
14161605,"Edward Eldridge letter, Bellingham, Washington, to Thomas Hawley Canfield, Burlington, Vermont, 1869 November 10 : manuscript.",2,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
14163447,Articles of incorporation of Forest City Townsite Company : typescript.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
14163658,"James B. Gillett letter, Marfa, Texas, to William E. Hawks, Bennington, Vermont, 1922 March 22 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14163939,"K. Harris letter, Wichita, Kansas, to Jeff Richards, 1886 July 31 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14164363,Walter Murray Gibson : King of the Pacific Islands : typescript.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
14164611,Growing pains : the history of Hazel Dell : typescript.,1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
14164675,Quantrell the famous guerrilla : manuscript.,1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
14165095,"Andrew Jackson letter, Camp Blount, to John Cocke, 1813 October 10 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14165852,Kearney City Company stock certificate and letter : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14165856,"Stewart & Sahler letter, Omaha, Nebraska, to Thomas M. Hardcastle, 1858 August 14 : typescript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14166158,Barthélémy Lafon Louisiana land deed : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14166205,A San Francisco judge tells his story : typescript.,1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
14166228,"Diary of C. M. Lee, Idaho : typescript.",1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
14166481,"John Lowry letter, Battle Creek, Tennessee, to Return J. Meigs and chiefs at Hiwassee Garrison, 1813 February 27 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14416580,Journal of a hunting trip in the Bighorn Mountains : typescript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14420899,Letters of reconciliation : manuscript.,1,Title from first page translated from Japanese to English.,a,1,1,0,0,0,0,0,0,zoe
14420901,Official list of exchange of presents of Tokugawa Bakufu government : manuscript.,1,"Title from first page, translated from Japanese to English.",a,1,1,0,0,0,0,0,0,zoe
14421308,Juan Isidro de Pardiñas Villar de Francos loan acknowledgment : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14424826,In the days of old : the days of gold : typescript.,1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
14424886,The trail : typescript.,1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
14437616,Prayers and readings from the Bible : manuscript.,1,Title devised by cataloger.,a,3,1,0,2,0,0,0,0,zoe
14472976,"Collection of 20 British inn bills, [circa 1780]-1841.",1,Title from dealer's catalog.,a,1,1,0,0,0,0,0,0,zoe
14473103,Christopher Starling heraldic register of English families : manuscript.,1,Title devised by cataloger.,a,3,1,0,2,0,0,0,0,zoe
14473471,Heraldic visitation of the county of Worcester : manuscript.,1,Title devised by cataloger.,a,3,1,0,2,0,0,0,0,zoe
14473534,"Effects at Thoresby Nottinghamshire, June 10th and 11th, 1789 : manuscript.",1,Title from front cover.,a,2,1,0,1,0,0,0,0,zoe
14473586,"Wabanquot letter, White Earth Indian Reservation, Minnesota, to Samuel James Renwick McMillan, Washington, D.C., 1881 June 17 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14473743,John Prestwich research notebooks : manuscript.,1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
14473989,Diary of railroad travel from Ohio to California : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14474243,The cactus club : its early days : typescript.,1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
14474773,"Tobias S. Ross letter, Charlestown, Rhode Island, to Elisha R. Potter, Kingston, Rhode Island, 1837 April 8 : manuscript.",1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
14474960,"William Henry Russell letter, Bluffton, Missouri, to Leslie Combs, Lexington, Kentucky, 1845 November 12 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14479916,I was born 1884 : manuscript.,1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
14479933,"Richard Searcy letter, Davidsonville, Arkansas Territory, to James Miller, Cadron, Arkansas Territory, 1821 January 9 : manuscript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14479979,"Report of a trip from Valdez to Eagle City, Alaska : manuscript.",1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
14480030,Seneca phrase book : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14480117,Seneca Temperance Society pledge and minutes : manuscript.,1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
14481282,"John Sibley letter, Natchitoches, Louisiana, to William Dunbar, 1805 April 2 : manuscript.",1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,zoe
