bib,title,note_num,note
17526858,Romeo and Juliet : [rehearsal copy]. [7d].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526859,Romeo and Juliet : [rehearsal copy]. [7e].,1,AMDigital Reference: Rom 7 [e]
17526859,Romeo and Juliet : [rehearsal copy]. [7e].,2,Date of production: 8 Mar 1882; 3 Mar 1896
17526859,Romeo and Juliet : [rehearsal copy]. [7e].,3,Edition: DeWitt edition (Irving version)
17526859,Romeo and Juliet : [rehearsal copy]. [7e].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526860,Romeo and Juliet : [rehearsal copy]. [7f].,1,AMDigital Reference: Rom 7 [f]
17526860,Romeo and Juliet : [rehearsal copy]. [7f].,2,Date of production: 8 Mar 1882; 3 Mar 1896
17526860,Romeo and Juliet : [rehearsal copy]. [7f].,3,Edition: DeWitt edition (Irving version)
17526860,Romeo and Juliet : [rehearsal copy]. [7f].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526861,Romeo and Juliet : [rehearsal copy]. [7g].,1,AMDigital Reference: Rom 7 [g]
17526861,Romeo and Juliet : [rehearsal copy]. [7g].,2,Date of production: 8 Mar 1882; 3 Mar 1896
17526861,Romeo and Juliet : [rehearsal copy]. [7g].,3,Edition: DeWitt edition (Irving version)
17526861,Romeo and Juliet : [rehearsal copy]. [7g].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526862,Romeo and Juliet : [rehearsal copy]. [7h].,1,AMDigital Reference: Rom 7 [h]
17526862,Romeo and Juliet : [rehearsal copy]. [7h].,2,Date of production: 8 Mar 1882; 3 Mar 1896
17526862,Romeo and Juliet : [rehearsal copy]. [7h].,3,Edition: DeWitt edition (Irving version)
17526862,Romeo and Juliet : [rehearsal copy]. [7h].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526863,Romeo and Juliet : [rehearsal copy]. [7i].,1,AMDigital Reference: Rom 7 [i]
17526863,Romeo and Juliet : [rehearsal copy]. [7i].,2,Date of production: 8 Mar 1882; 3 Mar 1896
17526863,Romeo and Juliet : [rehearsal copy]. [7i].,3,Edition: DeWitt edition (Irving version)
17526863,Romeo and Juliet : [rehearsal copy]. [7i].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526864,Romeo and Juliet : [rehearsal copy]. [7j].,1,AMDigital Reference: Rom 7 [j]
17526864,Romeo and Juliet : [rehearsal copy]. [7j].,2,Date of production: 8 Mar 1882; 3 Mar 1896
17526864,Romeo and Juliet : [rehearsal copy]. [7j].,3,Edition: DeWitt edition (Irving version)
17526864,Romeo and Juliet : [rehearsal copy]. [7j].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526865,Romeo and Juliet : [rehearsal copy]. [7k].,1,AMDigital Reference: Rom 7 [k]
17526865,Romeo and Juliet : [rehearsal copy]. [7k].,2,Date of production: 8 Mar 1882; 3 Mar 1896
17526865,Romeo and Juliet : [rehearsal copy]. [7k].,3,Edition: DeWitt edition (Irving version)
17526865,Romeo and Juliet : [rehearsal copy]. [7k].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526866,Romeo and Juliet : [rehearsal copy]. [7l].,1,AMDigital Reference: Rom 7 [l]
17526866,Romeo and Juliet : [rehearsal copy]. [7l].,2,Date of production: 8 Mar 1882; 3 Mar 1896
17526866,Romeo and Juliet : [rehearsal copy]. [7l].,3,Edition: DeWitt edition (Irving version)
17526866,Romeo and Juliet : [rehearsal copy]. [7l].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526867,Romeo and Juliet : [rehearsal copy]. [8].,1,AMDigital Reference: Rom 8
17526867,Romeo and Juliet : [rehearsal copy]. [8].,2,Date of production: 10 Mar 1836
17526867,Romeo and Juliet : [rehearsal copy]. [8].,3,Edition: Cumberland edition
17526867,Romeo and Juliet : [rehearsal copy]. [8].,4,"Miss Phillips as Juliet, and various scene illustrations."
17526867,Romeo and Juliet : [rehearsal copy]. [8].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526868,Romeo and Juliet : [rehearsal copy]. [9].,1,AMDigital Reference: Rom 9
17526868,Romeo and Juliet : [rehearsal copy]. [9].,2,Date of production: c.1845
17526868,Romeo and Juliet : [rehearsal copy]. [9].,3,"Edition: Knight's Cabinet Edition, Vol VII"
17526868,Romeo and Juliet : [rehearsal copy]. [9].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526869,Romeo and Juliet : [prompt book]. [Fo 1].,1,AMDigital Reference: Rom Fo 1
17526869,Romeo and Juliet : [prompt book]. [Fo 1].,2,Date of production: 1915
17526869,Romeo and Juliet : [prompt book]. [Fo 1].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526870,Romeo and Juliet : [prompt book]. [Fo 2].,1,AMDigital Reference: Rom Fo 2
17526870,Romeo and Juliet : [prompt book]. [Fo 2].,2,Date of production: c.1904
17526870,Romeo and Juliet : [prompt book]. [Fo 2].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526871,Romeo and Juliet : [preparation copy]. [Fo 3].,1,AMDigital Reference: Rom 3
17526871,Romeo and Juliet : [preparation copy]. [Fo 3].,2,Date of production: 3 Feb 1869
17526871,Romeo and Juliet : [preparation copy]. [Fo 3].,3,"Edition: Booth-Hinton edition, 1868"
17526871,Romeo and Juliet : [preparation copy]. [Fo 3].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526872,Romeo and Juliet : [prompt book]. [Fo 4].,1,AMDigital Reference: Rom Fo 4
17526872,Romeo and Juliet : [prompt book]. [Fo 4].,2,Date of production: 1724
17526872,Romeo and Juliet : [prompt book]. [Fo 4].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526873,Romeo and Juliet : [prompt book]. [Fo 5].,1,AMDigital Reference: Rom Fo 5
17526873,Romeo and Juliet : [prompt book]. [Fo 5].,2,Date of production: c.1800-1900
17526873,Romeo and Juliet : [prompt book]. [Fo 5].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526874,Romeo and Juliet : [production notes]. [Fo 6].,1,AMDigital Reference: Rom Fo 6
17526874,Romeo and Juliet : [production notes]. [Fo 6].,2,Date of production: 1954
17526874,Romeo and Juliet : [production notes]. [Fo 6].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526875,Romeo and Juliet : [production notes]. [Fo 7].,1,AMDigital Reference: Rom Fo 7
17526875,Romeo and Juliet : [production notes]. [Fo 7].,2,Annotation date: 1963
17526875,Romeo and Juliet : [production notes]. [Fo 7].,3,Date of production: 10 Jun-13 Sep 1963
17526875,Romeo and Juliet : [production notes]. [Fo 7].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526876,The comedy of errors : [preparation copy].,1,AMDigital Reference: Com Err 3d Folio
17526876,The comedy of errors : [preparation copy].,2,Date of production: 1670s
17526876,The comedy of errors : [preparation copy].,3,"Edition: Third Folio, 1663"
17526876,The comedy of errors : [preparation copy].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526877,The comedy of errors : [rehearsal copy]. [1].,1,AMDigital Reference: Com Err 1
17526877,The comedy of errors : [rehearsal copy]. [1].,2,Date of production: c.1856
17526877,The comedy of errors : [rehearsal copy]. [1].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526878,The comedy of errors : [prompt book]. [10].,1,AMDigital Reference: Com Err 10
17526878,The comedy of errors : [prompt book]. [10].,2,Annotation date: 1864
17526878,The comedy of errors : [prompt book]. [10].,3,Contains rough blocking diagrams in pencil.
17526878,The comedy of errors : [prompt book]. [10].,4,Date of production: 27 Feb 1864
17526878,The comedy of errors : [prompt book]. [10].,5,"Edition: Chalmers-Steevens Works, Vol IV"
17526878,The comedy of errors : [prompt book]. [10].,6,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526879,The comedy of errors : [prompt book]. [12].,1,AMDigital Reference: Com Err 12
17526879,The comedy of errors : [prompt book]. [12].,2,Date of production: 1836-1846
17526879,The comedy of errors : [prompt book]. [12].,3,"Edition: Cumberland edition, c. 1829"
17526879,The comedy of errors : [prompt book]. [12].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526879,The comedy of errors : [prompt book]. [12].,5,"Scene illustration Act IV Scene IV. ""Peace doting wizard peace! I am not mad!"""
17526880,The comedy of errors : [prompt book]. [13].,1,AMDigital Reference: Com Err 13
17526880,The comedy of errors : [prompt book]. [13].,2,Date of production: 1811
17526880,The comedy of errors : [prompt book]. [13].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526881,The comedy of errors : [memorial book]. [3].,1,AMDigital Reference: Com Err 3
17526881,The comedy of errors : [memorial book]. [3].,2,Annotation date: 1882-1883
17526881,The comedy of errors : [memorial book]. [3].,3,Contains cast lists for multiple performances in both Great Britain and the United States.
17526881,The comedy of errors : [memorial book]. [3].,4,Date of production: 3 Oct 1864
17526881,The comedy of errors : [memorial book]. [3].,5,"Edition: Spencer's Boston Theatre edition, 1856"
17526881,The comedy of errors : [memorial book]. [3].,6,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526882,The comedy of errors : [prompt book]. [4].,1,AMDigital Reference: Com Err 4
17526882,The comedy of errors : [prompt book]. [4].,2,Annotation date: 21 Oct 1878
17526882,The comedy of errors : [prompt book]. [4].,3,Date of production: 25 Nov 1878
17526882,The comedy of errors : [prompt book]. [4].,4,"Edition: Cumberland edition, n.d."
17526882,The comedy of errors : [prompt book]. [4].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526883,The comedy of errors : [production notes]. [5].,1,AMDigital Reference: Com Err 5
17526883,The comedy of errors : [production notes]. [5].,2,Date of production: c.1876
17526883,The comedy of errors : [production notes]. [5].,3,"Edition: French edition, n.d."
17526883,The comedy of errors : [production notes]. [5].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526884,The comedy of errors : [production notes]. [6].,1,AMDigital Reference: Com Err 6
17526884,The comedy of errors : [production notes]. [6].,2,Date of production: c.1876
17526884,The comedy of errors : [production notes]. [6].,3,"Edition: French edition, n.d."
17526884,The comedy of errors : [production notes]. [6].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck."
17526885,The comedy of errors : [prompt book]. [7].,1,AMDigital Reference: Com Err 7
17526885,The comedy of errors : [prompt book]. [7].,2,Date of production: 23 Sep 1845 - 15 Dec 1853
