bib,title,note_num,note
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi nastaʻīn. al-Ḥamdu lillāh alladhī tawaḥḥada fī dhātih, wa-tanazzaha fī nuʻūtihi ʻan shawāʼib al-naqṣ wa-simātih, wa-al-ṣalāh wa-al-salām ʻalá Sayyidinā Muḥammad wa-ālih. Wa-baʻd, fa-yaqūlu Ibrāhīm al-Bājūrī, al-faqīr ilá Mawlāhu al-Ghanī al-Qadīr: Saʼalanī baʻḍ al-ikhwān, aṣlaḥa Allāh lī wa-lahum al-ḥāl wa-al-shān, an aktuba kitābah bahīyah ʻalá al-muqaddimah al-mashhūrah bi-al-Sanūsīyah, fa-insharaḥ ṣadrī li-dhālik, wa-Allāh aʻlam bi-mā hunālik, li-annahā wa-in kānat ṣaghīrat al-jurm, kabīrat al-ʻilm, muḥtawiyah ʻalá jamīʻ al-ʻaqāʼid, maʻa ziyādat al-fawāʼid, wa-li-dhālika kānat aḥsan al-muʼallafāt fī al-tawḥīd, wa-akhlaṣahā min al-ḥashw wa-al-taʻqīd. Wa-hā anā ashraʻu fī al-maqṣūd bi-ʻawn al-Malik al-maʻbūd, fa-aqūlu, wa-billāh al-tawfīq: Qawluhu 'Bismillāh al-Raḥmān al-Raḥīm' ..."""
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,4,Secundo folio: li-mā huwa al-qāʻidah min annahu.
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,5,16.5 x 22.5 cm; written surface: 10 x 18 cm; 25 lines per page.
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,6,Binding: In marbled cardboard with flap; dark red leather on spine and flap (in 6 numbered quires).
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,7,"In good naskh/ruqʻah script, in black ink, on white paper; headings in purple on the upper margins of the pages; markings in red; the phrases of ""al-Sanūsīyah"" preceded by the word ""Qawluhu"" (his saying) in red and purple; some notes and corrections on the margins; catchwords."
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,8,"On folio 1a: ""Hādhihi Ḥāshiyat al-Sanūsīyah lil-Shaykh Ibrāhīm al-Bājūrī, adāma Allāh baqāhu. Āmīn. Yā Mawlāh."""
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,9,"On folio 1a: ""Yā Kubaykij Yā Kubaykij Yā Kubaykij Imanaʻ hādhā al-ʻithth min hādhā al-kitāb."""
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,10,"On folio 1a: Two ownership statements, as follows: ""Mulk al-faqīr ilá Allāh taʻālá Ḥasan Nāṣif. Sanat 1270 [of the Hijrah = 1853/1854]."" A seal in the name of Ḥasan Nāṣif. ""Min baʻdihi mulk al-faqīr ilá Allāh taʻālá Muḥammad Ismāʻīl. Sanat 1293 [of the Hijrah = 1876/1877]."""
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,11,"On folio 53b: Seal of Ḥasan Nāṣif. And an ownership statement: ""Min baʻdihi kātibuhu al-faqīr Muḥammad Ismāʻīl."""
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,12,leaf 54 is blank.
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,13,"Colophon: ""Wa-kāna al-farāgh min kitābat hādhihi al-nuskhah al-mubārakah yawm al-Aḥad al-mubārak, aḥada ʻashar khalat min shahr Rajab al-ḥarām, sanat 1270, ʻalá yad afqar al-ʻibād Ibrāhīm Ḥasan al-Musallamī nasaban, ghafara Allāh la-hu wa-li-wālidayhi wa-al-Muslimīn. Āmīn. M. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad al-Nabī al-ummī, wa-ʻalá ālihi wa-ṣaḥbihi wa-sallam."""
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,14,"Translation of the colophon: ""This blessed copy was concluded on blessed Sunday, 11 Rajab, 1270 [of the Hijrah = 9 April, 1854], by the poorest of the servants, Ibrāhīm Ḥasan al-Musallamī nasaban, may God forgive him, his parents and the Muslims. Amen. M. May God pray on our Master Muḥammad, the illiterate Prophet, on his family and his companions, and grant them peace."""
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,1,Title of Ḥashiyah ʻalá matn al-Sanūsīyah from the printed version.
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,2,Title of Tuḥfat al-murīd ʻalá Jawharat al-tawḥīd form folio 57b.
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,3,Romanization supplied by cataloger.
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,4,"Incipit of Ḥāshiyah ʻalá matn al-Sanūsīyah: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh alladhī tawaḥḥada fī dhātih, wa-tanazzaha fī nuʻūtihi ʻan shawāʼib al-naqṣ wa-simātih, wa-al-ṣalāh wa-al-salām ʻalá Sayyidinā Muḥammad wa-ālih. Wa-baʻd, fa-yaqūlu Ibrāhīm al-Bājūrī, al-faqīr ilá Mawlāhu al-Ghanī al-Qadīr: Saʼalanī baʻḍ al-ikhwān, aṣlaḥa Allāh lī wa-lahum al-ḥāl wa-al-shān, an aktuba kitābah bahīyah ʻalá al-muqaddimah al-mashhūrah bi-al-Sanūsīyah, fa-insharaḥ ṣadrī li-dhālik, wa-Allāh taʻālá aʻlam bi-mā hunālik, li-annahā, wa-in kānat ṣaghīrat al-jurm, kabīrat al-ʻilm, muḥtawiyah ʻalá jamīʻ al-ʻaqāʼid, maʻa ziyādat al-fawāʼid, wa-li-dhālika kānat aḥsan al-muʼallafāt fī al-tawḥīd, wa-akhlaṣahā min al-ḥashw wa-al-taʻqīd. Wa-hādhā awān al-sharʻ fī al-maqṣūd bi-ʻawn al-Malik al-maʻbūd, fa-aqūlu, wa-billāh al-tawfīq ..."""
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,5,Secundo folio of Ḥāshiyah ʻalá matn al-Sanūsīyah: ay dhikran ghayr maḥḍ ka-al-Qurʼān.
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,6,"Incipit of Tuḥfat al-murīd ʻalá Jawharat al-tawḥīd: ""Bismillāh al-Raḥmān al-Raḥīm. Wa-bi-hi nastaʻīn. al-Ḥamdu lillāh al-munfarid bi-al-iʻdām wa-al-ījād, al-munazzah ʻan shawāʼib al-naqṣ wa-al-aḍdād, wa-ashhadu an lā ilāha illā Allāh, al-qadīm, al-mukhālif li-mā ʻadāh fī al-kāʼināt, al-bāqī wa-hālik kull man ʻadāh min al-makhlūqāt. Wa-ashhadu anna Sayyidanā Muḥammadan ʻabduhu wa-rasūluh, al-ṣādiq al-amīn, al-muballigh li-kull mā umira bi-tablīghih min Rabb al-ʻĀlamīn, ṣallá Allāh ʻalayhi wa-ʻalá ālihi wa-ṣaḥbihi, jawāhir al-maʻārif wa-azhār riyāḍ al-faṣāḥah wa-al-ʻawārif ..."""
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,7,Secundo folio of Tuḥfat al-murīd ʻalá Jawharat al-tawḥīd: wa-Allāh asʼal wa-bi-Nabīyihi atawassal.
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,8,16 x 21 cm; written surface: 9 x 16 cm; 23 lines per page.
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,9,Binding: In brown leather binding with flap; cover and flap embossed with central medallions (in 18 unnumbered quires).
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,10,"In fair naskh script, in black ink, on white paper; some notes and corrections on the margins; catchwords."
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,11,"On the preliminary leaf: An endowment statement: ""Awqafa lillāh taʻālá hādhā al-kitāb Aḥmad Muḥammad al-Najjārī."" The word ""Waqf"" (Endowment) is also written on servral other pages in the codex."
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,12,Folio 55b-57a are blank.
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,13,"On folio 57b: ""... wa-sammaytuhā Tuḥfat al-murīd ʻalá Jawharat al-tawḥīd ..."""
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,14,"Author's colophon of Ḥāshiyah ʻalá matn al-Sanūsīyah (folio 54b): ""Wa-hādhā ākhir mā yassarahu Allāh taʻālá ʻalá hādhā al-matn al-sharīf, ʻalá yad al-ʻabd al-mudhnib al-ḍaʻīf, al-muftaqir, al-Bājūrī Ibrāhīm, jalaʻahu [jaʻalahu] Allāh khāliṣan li-wajhihi al-karīm, wa-nafaʻa bi-hi al-nafʻ al-ʻamīm. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbihi ajmaʻīn wa-sallam. Wa-sallāmun ʻalá al-mursalīn. Wa-al-ḥamdu lillāh Rabb al-ʻĀlamīn. Wa-kāna al-farāgh min dhālik yawm al-Ithnayn al-mubārak, fī Jumādá al-Awwal, alladhī huwa min shuhūr sanat 1227, sabʻ wa-ʻishrīn wa-miʼatayn baʻda al-alf min al-Hijrah al-Nabawīyah, ʻalá ṣāḥibihā afḍal al-salām wa-azká al-taḥīyah. Wa-ghafara Allāh lanā, wa-li-waladaynā [wa-li-wālidaynā], wa-li-mashāyikhinā, wa-li-ikhwāninā fī Allāh taʻālá, aḥyāʼan wa-amwātan, wa-li-kāffat al-Muslimīn ajmaʻīn. Āmīn. Āmīn."""
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,15,"Translation of author's colophon of Ḥāshiyah ʻalá matn al-Sanūsīyah: ""This is the end of what God, Most High, facilitated of the commentary on this noble text, by the sinner, feeble and despised servant, al-Bājūrī Ibrāhīm. May God render it worthy of His gracious face and benefit us from it abundantly. May God pray on our Master Muḥammad, his family and all his companions, and grant them peace. May peace be upon the Messengers [of God]. Praise be to God, Lord of the Universe. It was completed on blessed Monday, in Jumādá al-Awwal, of the year 1227 of the Hijrah of the Prophet [18 or 25 May, 1812], may the best prayer and the purest peace be upon him. May God forgive us, our parents, our masters, our brethren in God, Most High, the living among them and the dead, and all the Muslims. Amen. Amen."""
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,16,"Copyist's colophon of Ḥāshiyah ʻalá matn al-Sanūsīyah: ""Wa-kāna al-farāgh min kitābat hādhihi al-nuskhah al-sharīfah yawm al-Thalāth, li-tisʻ wa-ʻishrīn khalat min shahr Jumādá al-Ākhir, alladhī huwa min shuhūr sanat 1206 [1260], alf wa-miʼatayn wa-sittīn, ʻalá yad al-faqīr ilá ʻafw al-Bārī, Muḥammad ibn ʻAlī ʻĪsá al-Najjārī, ghafara Allāh la-hu wa-li-wālidayh, wa-li-jamīʻ al-Muslimīn wa-al-Muslaimāt, wa-al-muʼminīn wa-al-muʼmināt, al-aḥyāʼ minhum wa-al-amwāt. Innaka qarīb mujīb al-daʻawāt, Yā Rabba al-ʻĀlamīn. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad, wa-ʻalá ālihi, wa-ʻalá āl baytih, kullamā dhakaraka al-dhākirūn wa-ghafila ʻan dhikrihi al-ghāfilūn. Tammat."""
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,17,"Translation of the copyist's colophon of Ḥāshiyah ʻalá matn al-Sanūsīyah: ""This noble copy was completed on Tuesday, 29 Jumādá al-Ākhir, 1260 [of the Hijrah = 16 July, 1844], by the poor to the forgiveness of the Creator, Muḥammad ibn ʻAlī ʻIsá al-Najjārī, may God forgive him, his parents, and all Muslims, men and women, and all believers, men and women, the living among them and the dead. [O God], You are close and fulfills the needs [of those who call upon You] O Lord of the Universe. May God pray on our Master Muḥammad, his family and those of his household, whenever You are remembered by those who remember, and whenever He is not remembered by the forgetful. It is completed."""
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,18,"Colophon of Tuḥfat al-murīd ʻalá Jawharat al-tawḥīd: ""Wa-kāna al-farāgh min kitābat hādhihi al-nuskhah yawm al-Thalāth al-mubārak, li-tisʻ wa-ʻishrīn khalat min Jumād al-Ākhir, sanat alf wa-miʼatayn wa-sittīn, ʻalá yad al-faqīr ilá ʻafw al-Bārī, Muḥammad ibn ʻAlī al-Najjārī. Allāhumma, Ighfir la-hu wa-li-wālidayhi, wa-lil-Muslimīn wa-al-Muslimāt, wa-al-muʼmīn wa-al-muʼmināt, al-aḥyāʼ minhum wa-al-amwāt. Innaka qarīb, mujīb al-daʻawāt. Yā Rabba al-ʻĀlamīn. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad, wa-ʻalá ālihi wa-ṣaḥbihi wa-sallama taslīman kathīran. Wa-al-ḥamdu lillāh Rabb al-ʻĀlamīn."""
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,19,"Translation of the colophon of Tuḥfat al-murīd ʻalá Jawharat al-tawḥīd: ""This copy was completed on blessed Tuesday, 29 Jumād al-Ākhir, 1260 [of the Hijrah = 16 July, 1844], by the poor to the forgiveness of the Creator, Muḥammad ibn ʻAlī al-Najjārī. O God! Forgive him, his parents and Muslim men and women, and the believers, men and women, the living among them and the dead. You are close and fulfills the needs [of those who call upon You] O Lord of the Universe. May God pray on our Master Muḥammad, his family and his companions and grant them abundant peace. Praise be to God, Lord of the Universe."""
13862484,880-02 Ḥāshiyat al-Sharqāwī ʻalá Sharḥ al-Hudhudī ʻalá Umm al-barāhīn : manuscript / ʻAbd Allāh ibn Ḥijāzī al-Sharqāwī.,1,Title supplied by cataloger.
13862484,880-02 Ḥāshiyat al-Sharqāwī ʻalá Sharḥ al-Hudhudī ʻalá Umm al-barāhīn : manuscript / ʻAbd Allāh ibn Ḥijāzī al-Sharqāwī.,2,Romanization supplied by cataloger.
13862484,880-02 Ḥāshiyat al-Sharqāwī ʻalá Sharḥ al-Hudhudī ʻalá Umm al-barāhīn : manuscript / ʻAbd Allāh ibn Ḥijāzī al-Sharqāwī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi nastaʻīn, wa-bi-hi thiqatī wa-iʻtimādī. al-Ḥamdu lillāh al-mutawaḥḥid fī dhātih, al-mutanazzih fī nuʻūt jabarūtih ʻan shawāʼib al-naqṣ wa-simātih, al-faʻʻāl li-mā yurīdu, fa-lā muʻāriḍ li-mā qaḍāhu, wa-lā rādda li-hibātih, wa-al-ṣalāh wa-al-salām ʻalá Sayyidinā Muḥammad wāsiṭat ʻiqd al-nabīyīn wa-al-mursalīn, al-ṣādiq, al-muballigh li-amr Rabbih al-amīn, wa-ʻalá ālihi wa-aṣḥābihi wa-al-tābiʻīn, wa-tābiʻīhim bi-iḥsān. Fa-yaqūlu kathīr al-masāwī, ʻAbd Allāh ibn Ḥijāzī al-mashhūr bi-al-Sharqāwī: Qad ṭalab minnī baʻḍ al-ikhwān an aktuba ʻalá Sharḥ al-ʻAllāmah al-Shaykh Muḥammad ibn Manṣūr al-Hudhudī ʻalá Umm al-barāhīn, al-musammāh bi-al-Ṣughrá ..."""
13862484,880-02 Ḥāshiyat al-Sharqāwī ʻalá Sharḥ al-Hudhudī ʻalá Umm al-barāhīn : manuscript / ʻAbd Allāh ibn Ḥijāzī al-Sharqāwī.,4,Secundo folio: al-istighrāq mathalan fa-man naẓara.
13862484,880-02 Ḥāshiyat al-Sharqāwī ʻalá Sharḥ al-Hudhudī ʻalá Umm al-barāhīn : manuscript / ʻAbd Allāh ibn Ḥijāzī al-Sharqāwī.,5,17 x 24 cm; written surface: 11 x 17 cm; 27 lines per page.
13862484,880-02 Ḥāshiyat al-Sharqāwī ʻalá Sharḥ al-Hudhudī ʻalá Umm al-barāhīn : manuscript / ʻAbd Allāh ibn Ḥijāzī al-Sharqāwī.,6,"Binding: Unbound (in 10 quires, some numbered)."
13862484,880-02 Ḥāshiyat al-Sharqāwī ʻalá Sharḥ al-Hudhudī ʻalá Umm al-barāhīn : manuscript / ʻAbd Allāh ibn Ḥijāzī al-Sharqāwī.,7,"In fair naskh/ruqʻah script, in black ink, on white paper; some notes and corrections on the margins; catchwords."
13862484,880-02 Ḥāshiyat al-Sharqāwī ʻalá Sharḥ al-Hudhudī ʻalá Umm al-barāhīn : manuscript / ʻAbd Allāh ibn Ḥijāzī al-Sharqāwī.,8,"On folio 1a: ""Hādhihi Ḥāshiyat Shaykh al-waqt ʻalá al-iṭlāq, man thabuta faḍluhu ʻalá aqrānih bi-al-wifāq, shaykh al-muslikīn wa-ʻumdat al-muḥaqqiqīn, Shaykh shuyūkhinā, ʻAbd Allāh al-Sharqāwī, ʻalá Sharḥ al-Hudhudī, ʻalá al-tamām wa-al-kamāl. Wa-al-ḥamdu lillāh ʻalá kull ḥāl. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad, wa-ʻalá ālihi wa-ṣaḥbihi al-sādah al-aʻlām, wa-sallam."""
13862484,880-02 Ḥāshiyat al-Sharqāwī ʻalá Sharḥ al-Hudhudī ʻalá Umm al-barāhīn : manuscript / ʻAbd Allāh ibn Ḥijāzī al-Sharqāwī.,9,"Colophon: No colophon. Text ends abruptly with: ""... wa-lā yaṣiḥḥu an yaqūla ʻajiztu ʻan al-qiyām, li-annahu laysa mawjūdan, wa-taʻalluqu al-ṣifah al-mawjūdah bi-al-maʻdūm khayāl maḥḍ, hākadhā maqālat al-Ashʻarī, wa-yarāhu baʻḍuhum bi-annahu lā yalzamu min kawn al-ṣifah mawjūdah annahā lā tataʻallaqu illā bi-al-mawjūd. Alā tará anna al-ʻilm wa-al-irādah mathalan ṣifatān wujūdīyatān wa-yataʻallaqān bi-al-maʻdūm, fa-al-ʻajz ʻalá taqdīr an yakūna ..."""
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,1,Title from Incipit.
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,2,Romanization supplied by cataloger.
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbihi wa-sallam. Subḥānaka, mā qaddaraka aḥadun ḥaqqa qadrika. Wa-al-ḥamdu minka wa-ilayk. Wa-ṣalli wa-sallim ʻalá Sayyid kull man laka ʻalayhi siyādah, wa-wāsiṭat ḥijābika al-aʻẓam alladhī lā sabīla li-mujāwazatih, ʻabdika wa-rasūlika Muḥammad, al-dāll ʻalayka, wa-ʻalá ālihi wa-atbāʻih, wa-dhurrīyatihi wa-ashyāʻih. Ammā baʻd, fa-yaqūlu ʻabd rabbih wa-rājī ḥasabih Muḥammad al-Amīr najjāh Allāh min kull khaṭīr. Āmīn: Hādhihi taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawharat wālidih, arjū min faḍl Allāh taʻālá al-luṭf fīhā wa-al-shukr li-mūlīhā [li-muʼallifihā] ..."""
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,4,Secundo folio: li-qawlihi taʻālá la-hu al-asmāʼ al-ḥusná.
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,5,16.5 x 23.5 cm; written surface: 10.5 x 17.5 cm; 27 lines per page.
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,6,Unbound (in 10 unnumbered quires).
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,7,"In fair naskh script; in black ink, on white paper; some notes and corrections on the margins; catchwords."
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,8,"Author's colophon: ""Yaqūlu man lā qawla la-hu, Muḥammad al-Amīr al-Miṣrī al-Azʹharī al-Mālikī al-Shādhilī: Wāfaqa al-kamāl laylat al-Khamīs al-thāniyah wa-al-ʻishrīn min shahr Rabīʻ al-Awwal, min sanat khams wa-thamānīn wa-miʼah wa-alf ..."""
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,9,"Translation of the author's colophon: ""He who has no say, Muḥammad al-Amīr al-Miṣrī al-Azʹharī al-Mālikī al-Shādhilī, says: It was completed on Thursday night, 22 Rabīʻ al-Awwal, 1185 [of the Hijrah = 5 July, 1771]."""
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,10,"Copyist's colophon: ""Wa-qad wāfaqa al-farāgh minhā yawm al-Thalāth al-mubārak, al-muwāfiq thamān ʻashrah yawman khalat min shahr Ṣafar al-khayr, alladhī huwa min shuhūr sanat 1285, alf wa-miʼatayn wa-khamsah wa-thamānīn min Hijrat al-Muṣṭafá, ṣallá Allāh ʻalayhi wa-sallam, wa-ʻaẓẓam, wa-sharraf, wa-majjad, wa-karram, ʻalá yad afqar al-ʻibād, wa-aḥwajihim ilá alṭāfihi yawm al-maʻād, Muḥammad al-Shabīnī ibn al-marḥūm ʻAlī al-Shabīnī ibn al-marḥūm Ḥasan, ghafara Allāh la-hu wa-li-wālidayhi wa-li-mashāyikhihi wa-li-ikhwānihi wa-li-kāffat al-Muslimīn ajmaʻīn. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbihi, ka-mā [kullamā] dhakarahu al-dhākirūn, wa-ghafila ʻan dhikrihi al-ghāfilūn."""
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,11,"Translation of the copyist's colophon: ""It was completed on blessed Tuesday, 18 Ṣafar, 1285 of the Hijrah of al-Muṣṭafá, may God pray on him, grant him peace, exalt, honor, glorify and revere him, by the poorest of the servants and the neediest to His [God's] favors, on the Day of Returning, Muḥammad al-Shabīnī ibn al-marḥūm ʻAlī al-Shabīnī ibn al-marḥūm Ḥasan, may God forgive him, his parents, his masters, his brethren and all Muslims. May God pray on our Master Muḥammad, his family and his companions, whenever he is remembered by those who remember and forgotten to be remembered by the forgetful."""
