bib,title,note_num,note
3661085,[Commentary on religious duties]. -- [16-- or 17--].,3,With: 1 other title.
3661096,"Romanov collection, 1894-1935 (bulk 1907-1918).",1,Photograph albums are numbered 2 through 7; album 1 is not in the collection.
3661096,"Romanov collection, 1894-1935 (bulk 1907-1918).",2,"Selected photographs from the photograph albums are reproduced in: The Romanov family album / picture research and description by Marilyn Pfeifer Swezey; assembled by Anna Vyrubova. New York: Vendome Press, 1982."
3661119,[On prayer and belief in God]. -- [17--].,1,Unusual naskhī.
3661119,[On prayer and belief in God]. -- [17--].,2,"Islamic binding, paper-covered, with flap."
3661119,[On prayer and belief in God]. -- [17--].,3,With: 3 other titles.
3661141,[Treatise]. -- [16--?].,1,"Islamic binding, covered in blue fabric, with flap."
3661141,[Treatise]. -- [16--?].,2,With: 2 other titles
3661578,Risālah fī ajzāʾ al-qaḍīyah. -- 1841.,1,"Islamic binding, paper-covered, with flap."
3661578,Risālah fī ajzāʾ al-qaḍīyah. -- 1841.,2,With: 6 other titles.
3661885,[Risālah fī ithbāt al-sunnah al-khabarīyah]. -- [17--].,1,"Islamic binding, paper-covered, with flap."
3661885,[Risālah fī ithbāt al-sunnah al-khabarīyah]. -- [17--].,2,With: 10 other titles.
3661951,[Risālah fī ādāb al-munāẓarah]. -- [18--].,1,With: 3 other titles.
3661951,[Risālah fī ādāb al-munāẓarah]. -- [18--].,2,No. 2 of 2 items bound together.
3661967,Masʾalat ālʾān fī ʻilm wujūh ṭuruq al-Qurʾān. -- 1691.,1,Authorship uncertain.
3661967,Masʾalat ālʾān fī ʻilm wujūh ṭuruq al-Qurʾān. -- 1691.,2,"Islamic binding, covered in red fabric, with flap."
3661967,Masʾalat ālʾān fī ʻilm wujūh ṭuruq al-Qurʾān. -- 1691.,3,With: 4 other titles.
3664352,"[Posture], 1977.",1,Includes bibliographical references (8 leaves at end).
3664412,[Album of centenarians / by the late Dr. H. B. Ferris].,1,Photographs set into album with red velvet covers and decorative metal clasps.
3664412,[Album of centenarians / by the late Dr. H. B. Ferris].,2,"Collection of portraits on the general subject of the physical aspects of senescence or longevity; album donated to Yale Med in September, 1943 by Dr. Ferris's daughter and son [Helen Ferris Hooker (Mrs. Davenport Hooker) and Dr. Henry Whiting Ferris, respectively]."
3664466,"[Doctor's book of prescriptions : symptoms and treatments, including for farm animals].",1,"Manuscript, written in purple or black ink, or pencil, on lined paper, is bound in full leather. First 81 pages are numbered; remainder, in seemingly various hands, includes blank sheets. Latter portions dated 1886-1899 based upon material in text; the first 81 pages likely to be earlier."
3664466,"[Doctor's book of prescriptions : symptoms and treatments, including for farm animals].",2,Includes separate indices inside front and back covers.
3664484,List of the Procuratori di San Marco : manuscript.,1,Title devised by cataloger.
3664484,List of the Procuratori di San Marco : manuscript.,2,"Binding: vellum binding over pasteboards. Former catalog number (?) ""93"" on front cover. Former manuscript title in pencil on front cover: Procurati di S. Marco, 1312-1699."
3664484,List of the Procuratori di San Marco : manuscript.,3,Incipit: Nel anno del salvatore nostro Jesu Cristo mcccxii adi xiv. ducanti il ser[enissi]mo domino Anzolo [.ado..] nel magior consegio fu meso una parte de elego nei procuratori di S. Marco ...
3664562,"[Membership list by year], ca. 1905.",1,Cover title: Williard Burr Soper/ D. 102. On back cover: 322.
3665796,[Autograph book / owned by Peter Beardslee].,1,Author listed as Peter Beardsley in Yale Medical class of 1848; he attended Yale 1845-1846.
3665796,[Autograph book / owned by Peter Beardslee].,2,"Manuscript, written in brown or black ink on white paper and bound in full cloth, includes engraved portraits and blank leaves; it was purchased by Yale Med in November, 1960 from Robbie's [bookseller, New Haven, Conn.?]."
3665796,[Autograph book / owned by Peter Beardslee].,3,"Contains autographs of Jeremiah Day, Benjamin Silliman, Eli Ives, Jonathan Knight, Timothy P. Beers, Charles Hooker, Henry Bronson [et al.]. Beardslee left Yale Med in 1846 and attended Geneva Medical College in 1847."
3665808,"Institutiones physiologicae, IV volum: complexae.",1,"Latin manuscript bound in two volumes (quarter calf), with an engraved portrait tipped into Volume 1."
3665823,Barber-surgeon apprentice letter.,1,Title devised by cataloger.
3665823,Barber-surgeon apprentice letter.,2,Script: secretary hand.
3665823,Barber-surgeon apprentice letter.,3,No binding or decoration.
3665823,Barber-surgeon apprentice letter.,4,"Also includes a well-preserved wax seal of Matthäus Schöff of the Landsberg School, the witness, with his arms."
3666031,Suculenta reru[m] medicaru[m] congeries : manuscript.,1,"Colophon: Commentariolor. Sive, Enchirid. medic. et patinic. consilij ad medicina' studiosos."
3666031,Suculenta reru[m] medicaru[m] congeries : manuscript.,2,"Text's authorship is ascribed to Guy Patin. Manuscript note on the title page, in a different hand: authore Guidone Patino."
3666031,Suculenta reru[m] medicaru[m] congeries : manuscript.,3,Binding: brown leather binding. Gold-tooled label with spine title: codex medic. Number in black ink on back cover: 1315? Edges painted with red ink.
3666854,Second mémoire sur les inconvéniens et les dangers qu'entrainent les exhumations des cadavres destinés aux anatomistes ; manuscript written in ink in a contemporary hand.,1,"Pages 69-88 form Troisième mémoire sur les moyens d'eviter les maux que causent les exhumations, & d'accroitre les progrès de l'anatomie."
3666861,"Signs of diseases : manuscript / by James Stone, Sydney College, Cambridge, 1671.",1,"Manuscript (incomplete), on paper, in unidentified hand, containing James Stone's Signs of diseases. The text is a list of possible diseases along with a multitude of symptoms. Also contains a list of local records from 1764, including notices of death, marriage, birth, etc, and a short note from a text called State of liberty(?)."
3666861,"Signs of diseases : manuscript / by James Stone, Sydney College, Cambridge, 1671.",2,Title from caption.
3666861,"Signs of diseases : manuscript / by James Stone, Sydney College, Cambridge, 1671.",3,"Paginated 227-250, indicating this text was removed from its original manuscript."
3666861,"Signs of diseases : manuscript / by James Stone, Sydney College, Cambridge, 1671.",4,Not bound.
3666870,"Folheto sobre a encoculaçao da vacina, ca. 1809.",1,"8 leaves have text, one is a color plate, and two are blank."
3666870,"Folheto sobre a encoculaçao da vacina, ca. 1809.",2,"Manuscript, written in dark ink on light blue paper, was purchased by Yale Med from Gurney (book dealer?) in October, 1963."
3666870,"Folheto sobre a encoculaçao da vacina, ca. 1809.",3,"An unpublished tract on vaccination, by the surgeon to a cavalry regiment from Minas Geraes. It was intended to be published, has a dedication to the Count of Palma, and is divided into chapters."
3666886,[Cookbook belonging to Sarah and Elizabeth Tully : the two surviving daughters of William Tully (1785-1859)].,1,"Manuscript, written chiefly in pencil into a bound, leather volume onto lined paper, was donated to Yale in October, 1962 by Helen Ferris (Mrs. Davenport) Hooker. Earliest dated piece is 1846; material added up to ca. 1899. About a third of the pages have writing, remainder is blank; some cut-outs of recipes, etc. are inserted."
3666902,Office account book of P.A. Jewett and T.B. Townsend.,1,At the end is a brief account of the association of Townsend and Jewett.
3666902,Office account book of P.A. Jewett and T.B. Townsend.,2,"Includes patient information concerning the practice in New Haven, Conn."
3666910,Private accounts of T.B. Townsend.,1,"Includes patient information concerning practice in New Haven, Conn."
3666955,"Physiology / von Geh. Hofrath Tiedemann [a student's notes on Tiedemann's course at Heidelberg, about 1830].",1,"Manuscript, written in black ink on paper and bound in contemporary cloth boards, was purchased by Yale Med from Zeitlin catalog 182 in May, 1958; approximate date taken from dealer's descriptive paragraph."
3666955,"Physiology / von Geh. Hofrath Tiedemann [a student's notes on Tiedemann's course at Heidelberg, about 1830].",2,"Final group of pagings has half title: ""Zweiter Abschnitt von der Bildungsgeschichte des Foetus."" Its page 105 has half title: ""Dritter Abschnitt Von den Abweichungen in der Bildung des Eyes im Foetus."" Tiedemann was professor of anatomy and physiology at Heidelberg from 1816."
3666961,Ziektekundige ontleedkunde : tweede gedeelte ; over de verkregene gebreken (vitia acquivita) geschreven door ... med. stud. Amsterdam 1835-1836 / W. Vrolik.,1,"Manuscript, neatly written in ink into bound quarter leather book, was donated to Yale Med by Dr. John Fulton."
3666965,"Account book, 1857 September 15-1868 June 10.",1,"Palmer's dates, April 15, 1803-May 8, 1868, from Holloway, L. Medical Obituaries: New York and London, 1981, page 345a."
3666965,"Account book, 1857 September 15-1868 June 10.",2,"Manuscript, written in brown ink into notebook bound in full leather, was taken from Yale's faculty archives in June, 1963; a pencil note says that there is no evidence Dr. Palmer had a Yale connection."
3666977,"Lectures on physiology by Professor Sharpey, 1837-38 / Richard Quain University College London, 1837-1838.",1,Manuscript written in black ink on paper and bound into two quarter leather volumes with marbled boards.
3666977,"Lectures on physiology by Professor Sharpey, 1837-38 / Richard Quain University College London, 1837-1838.",2,On spine: Physiology.
3666992,"La chirurgie de Jamerius d'apres les fragments de l'ouvrage de Guy de Chauliac / A. Saland ; these de Berlin, 1895.",1,"Translation, in the hand of Édouard Nicaise, of the first 13 pages and the résumé of the original edition."
3666992,"La chirurgie de Jamerius d'apres les fragments de l'ouvrage de Guy de Chauliac / A. Saland ; these de Berlin, 1895.",2,"Author's name from NUC, as on his 1895 Berlin dissertation, in which this manuscript material was used."
3667029,Surgeon's log.,1,"Main title page has ""S.S. St. Patrick"" crossed out, and ""S. S. Canadian"" written in."
3667029,Surgeon's log.,2,"Note on title page: ""This log to be regularly written up, and to be returned to Office of Jas and Alex Allan 70 Great Clyde St. Glasgow at end of each voyage."""
3667029,Surgeon's log.,3,"Added title page: ""Medical Journal of S.S. 'St. Patrick'""."
3667029,Surgeon's log.,4,"Verso of page 93: ""Season 1873, James Graham, surgeon."" 1874-1875 sections at end variously signed: John Dickson, Robert W. Wilson, and John M. Adam. None of pages 1-93 were signed."
3667029,Surgeon's log.,5,"Manuscript, written in ink on paper and bound in cloth, was purchased by Yale Med in June, 1962 from book dealer Laurie Hill."
3667039,"Nerves / notes by a un-named medical student, probably from a class taught by a Professor Wallace (named on page [144]).",1,"Manuscript, neatly written in ink on un-lined paper into a small, leather-bound notebook, includes notes on the nervous system."
3667045,Sincera opinione del P. M[...]ro F. Paolo fù consultore di Stato ... : manuscript.,1,Binding: bound in vellum over pasteboard.
3667045,Sincera opinione del P. M[...]ro F. Paolo fù consultore di Stato ... : manuscript.,2,"Title and date from opening statement: Sincera opinione del P. M[aest]ro S. Paolo fù consultore di Stato alli Sig[...] Inq[...]i di Stato, in qual modo si debba regolare la Rep[...]ca Ven[...]a internamente ed esternamente per aver perpetuo dominio ... commissione l'anno 1612."
3667287,"""Eduardus Fawdeary, his book, 1700.""",1,"Includes various authors and subjects: art, colors, medicine (pages 1-173), etc.; and notes by James Bradshaw (written back to front and upside down on pages 196-207) concerning his 1746 execution."
3667287,"""Eduardus Fawdeary, his book, 1700.""",2,"Page 187 states that William Bradbury was born on 14 June 1713 and married Mary Gilbert on 27 September 1741 at Cripplegate Church,"
3667287,"""Eduardus Fawdeary, his book, 1700.""",3,"Three leaves (dated 5 3 1949) enclosed, with heading: ""Translation of cabalistic writing on the title page and on pp. 162-166."""
3667304,"Historia dell' Inquisitione : e particolarm[ente] della Veneta, co' i motivi per i quali la ser[enissima] Rep[ublica] di Venetia fece già diverse ordinationi intorno à tal materia : manuscript.",1,Title from title page.
3667304,"Historia dell' Inquisitione : e particolarm[ente] della Veneta, co' i motivi per i quali la ser[enissima] Rep[ublica] di Venetia fece già diverse ordinationi intorno à tal materia : manuscript.",2,Binding: gold-tooled vellum over pasteboards. Spine title: Hist dell inquisit.
