bib,title,num,type,note,review,reviewer
12836408,Noted Breviary (fragment).,2,o,"Decoration: written in two sizes, a smaller module for the chants and a larger one for the lessons; 2-line initials are in red square capitals; 1-line initials in brown square capitals; rubrics written in red minuscule; punctuated with punctus in chants and the punctus, punctus elevatus, and punctus versus within the lessons; accents in same ink as the text; interlinear neumes in the St. Gall style.",y,dm
12836444,Noted Breviary (fragment).,1,o,"Script: written in Caroline minuscule; written in two sizes, smaller for chants, larger size for lessons; script similar to the style of Otloh of St. Emmeram.",y,dm
12836444,Noted Breviary (fragment).,2,o,"Decoration: 2-line initials at the beginning of offices and lessons are in red square capitals; 1-line initials at beginning of chants are in brown square capitals with occasional use of uncial M and round E or an enlarged minuscule ""m""; rubrics written in red rustic capitals; rubric letters for chants frequently written in left margin; liturgical directions written in brown rustic capitals touched with red; punctuated with punctus for the end of chants, and punctus, punctus versus, and punctus interrogativus for the lessons; chants have interlinear neumes in the St. Gall style.",y,dm
12836464,Noted Breviary (Office of the Dead) (fragment).,1,o,"Script: written in two sizes of Caroline minuscule, with a smaller script for the chants and a larger one for the lessons; by the same scribe who copied the psalter preserved in Beinecke MS 481.46.",y,dm
12836464,Noted Breviary (Office of the Dead) (fragment).,2,o,"Decoration: 3-line initial on f. 1v in orange that has been filled with crude, brown cross-hatching, perhaps later; 2-line initials at the beginning of lessons are in orange square capitals; 1-line initials are in brown rustic capitals; rubrics written in orange minuscules with rustic capitals; punctuated with punctus in chants and punctus and punctus elevatus within lessons; chants have interlinear neumes in the St. Gall style; marginal notation in a contemporary hand on 3r.",y,dm
12836744,Noted Breviary (fragment).,1,o,Script: written in two sizes of Caroline minuscule with a smaller script for chants and a larger script for lessons.,y,dm
12836744,Noted Breviary (fragment).,2,o,"Decoration: 1-line initials at beginning of lessons and of lauds are in orange square capitals or uncials; other 1-line initials are in brown rustic capitals with enlarged minuscule ""e"" are occasionally highlighted in orange; initials of responses ornamented with orange dots; rubrics written in orange capitals; punctuated with punctus in chants and punctus, punctus versus, and punctus interrogativus in lessons; antiphons and responses contain interlinear neumes in St. Gall style.",y,dm
12836778,Recognitiones (fragment).,1,o,Script: written in late Caroline minuscule.,y,dm
12836778,Recognitiones (fragment).,2,o,"Decoration: 1-line initials in mixture of uncials and square capitals, mostly in black but occasionally in red; punctuated primarily with punctus with occasional use of punctus elevatus and punctus versus; hyphenation in same ink as the text.",y,dm
12836807,Commentary on Galatians (fragment).,1,o,"Script: written in Caroline minuscule with archaic features such as half-uncial ""g"", ""rt"" ligature, and occasionally half-uncial ""a"".",y,dm
12836807,Commentary on Galatians (fragment).,2,o,"Decoration: 1-line initials are in brown uncials with an enlarged minuscule ""e""; punctuated with the punctus for major pauses and the punctus elevatus for minor pauses.",y,dm
12836836,Homeliae in Ezechielem (fragment).,1,o,Script: written in late Caroline minuscule.,y,dm
12836836,Homeliae in Ezechielem (fragment).,2,o,"Decoration: 1-line initials in brown in a mixture of uncial, rustic capital, and enlarged minuscule forms; running titles written in red rustic capitals in the upper margin; punctuated with punctus, punctus elevatus, punctus versus, and punctus interrogativus; hyphenation in same ink as the text.",y,dm
12836879,Gradual (fragment).,1,o,Script: written in Caroline minuscule.,y,dm
12836879,Gradual (fragment).,2,o,"Decoration: 3-line initials in red; ""D"" in square capital and ""E"" in uncial; 1-line initials are either red square capitals or brown rustic capitals; rubrics written in red, usually as rustic capitals; punctuated with punctus placed on the bottom line at the end of chants; interlinear neumes in the St. Gall style; numbered cues added in red above all abbreviated chants; rubrics in red miniscule.",y,dm
12836960,Commentarium in Epistolam ad Hebraeos (fragment).,1,o,Script: written in Caroline minuscule.,y,dm
12836960,Commentarium in Epistolam ad Hebraeos (fragment).,2,o,"Decoration: 1-line initials are in brown rustic capitals with occasional use of an enlarged minuscule ""e""; punctuated with punctus and punctus interrogativus; a contemporary hand has made corrections and altered punctuation in a somewhat lighter ink.",y,dm
12836975,Breviary (fragment).,1,o,Script: written in two sizes of late Caroline minuscule with a smaller script for the responses and a larger script for the lessons.,y,dm
12836975,Breviary (fragment).,2,o,"Decoration: 2-line initials are in orange-red square capitals; 1-line initials are in orange-red square capitals; other 1-line initials are in brown rustic capitals; rubrics written in orange-red, which has oxidized in places; punctuated with punctus and punctus elevatus; hyphenation in same ink as text.",y,dm
12837009,Homiliary (fragment).,1,o,Script: written in Caroline minuscule.,y,dm
12837009,Homiliary (fragment).,2,o,"Decoration: 1-, 3-, and 4-line homily initials and lesson initials are in red square capitals; 1-line initials are in brown rustic capitals; rubrics written in red minuscule; first word of sermon on 3r written in brown rustic capitals highlighted with red; punctuated with punctus, with rare use of punctus elevatus; punctus interrogativus also used; accents and hyphenations in same ink as the text.",y,dm
12837116,Homiliary (fragment).,1,o,Script: written in Caroline minuscule.,y,dm
12837116,Homiliary (fragment).,2,o,"Decoration: two 7-line initials in yellow on a square ground, colored with blue, red, dark red, and green and decorated with white interlacing foliage; 2-line initials at the beginning of lessons in red square capitals; 1-line initials in brown uncials; rubrics written in red uncials with rustic capital ""D""; first words of the homily and the first initial of the biblical text are written in brown uncials with rustic capital ""D"" filled with red; punctuated with punctus, punctus elevatus, and punctus interrogativus.",y,dm
12837166,Hymnal (fragment).,1,o,Script: written in an elegant Caroline minuscule in the same style and presumably in the same scriptorium as Beinecke MS 481.39 as well as several other fragments still at Lambach.,y,dm
12837166,Hymnal (fragment).,2,o,Decoration: 2-line initials written in orange uncials; rubrics written in orange rustic capitals; the first 1 to 4 words of each hymn are written in brown rustic capitals; there is space for neumes in the outer margin but they have not been added; punctuated with punctus.,y,dm
12837196,Noted Missal (fragment).,1,o,"Script: written in two sizes of Caroline minuscule, with a larger script for the lessons and prayers and a smaller script for the chants.",y,dm
12837196,Noted Missal (fragment).,2,o,"Decoration: 2-line initials in orange square capitals, but with round ""D""; 1-line intials in brown rustic capitals frequently filled with orange; rubrics written in orange minuscule with uncial ""M"" and occasional rustic capitals; punctuated with punctus and punctus elevatus; chants on the recto have interlinear neumes in the St. Gall style.",y,dm
12837278,Homiliary (fragment).,1,o,Script: written in Caroline minuscule.,y,dm
12837278,Homiliary (fragment).,2,o,"Decoration: 3-line square capital ""Q"" in orange, remainder of the first line written in brown rustic capitals; 1-line initials are in brown uncials; rubric written in orange rustic capitals; first line of the sermon is in brown rustic capitals; punctuated with the punctus.",y,dm
12837309,Sequentiary (fragment).,1,o,Script: written in Caroline minuscule.,y,dm
12837309,Sequentiary (fragment).,2,o,Decoration: 1- and 2-line initials are a mixture of orange uncials and square capitals; rubrics are written in orange rustic capitals; the first 2 to 4 words of each sequence are written in a mixture of brown uncials and square capitals; punctuated with the punctus; neumes in the St. Gall style are in the outer margins.,y,dm
12837345,Sequentiary (fragment).,1,o,Script: written in Caroline minuscule.,y,dm
12837345,Sequentiary (fragment).,2,o,Decoration: 3-line initials are the beginning of each sequence are written in a mixture of orange square capitals and uncials; 1-line initials at the beginning of verses are in a mixture of orange square capitals and uncials; rubrics written in orange minuscule; first line of each sequence written in brown rustic capitals; punctuated with the punctus; interlinear neumes are present in one sequence.,y,dm
12837359,Ordinal (fragment).,1,o,Script: written in late Caroline minuscule.,y,dm
12837359,Ordinal (fragment).,2,o,"Decoration: 1-line square capital ""A"" is in orange; smaller 1-line initials are mixture of square capitals, uncials, and rustic capitals and are in brown, sometimes dotted with red; rubrics written in orange minuscule; punctuated with the punctus.",y,dm
12837859,Conversio Sanctae Justinae (from a Homiliary?) (fragment).,1,o,Script: written in Caroline minuscule.,y,dm
12837859,Conversio Sanctae Justinae (from a Homiliary?) (fragment).,2,o,"Decoration: only six lines of the homily initials ""I"" are preserved; the shaft of the letter is half red and half yellow on a geometric ground of blue and pale purple, with vine-stem decoration in red; 1-line initials are in brown uncials with occasional rustic capital forms (D, Q, M) and enlarged minuscule forms (n); punctuated with the punctus and the punctus interrogativus.",y,dm
12837878,Homiliary (fragment).,1,o,Script: written in Caroline minuscule.,y,dm
12837878,Homiliary (fragment).,2,o,"Decoration: only the upper eight lines of the homily initial ""I"" are preserved; the initial is yellow on a red, blue, purple, and green ground; 1-line initials are a mixture of brown rustic capitals and uncial forms with the occasional use of an enlarged minuscule ""e""; rubric in red minuscule; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation and diacritical marks in same ink as text.",y,dm
12837903,Institutio Grammatica (fragment).,1,o,Script: written in Carolina minuscule.,y,dm
12837903,Institutio Grammatica (fragment).,2,o,"Decoration: 2-line initials ""S"" in brown; 1-line initials are in brown rustic capitals; one ""L"" has a hollow shaft that is filled with brown cross strokes; punctuated with the punctus, punctus elevatus, and punctus versus.",y,dm
12837942,Psalter (fragment).,1,o,Script: written in Carolina minuscule.,y,dm
12837942,Psalter (fragment).,2,o,"Decoration: the Psalms begin with 4-line initials in brown ink, with vine-stem decoration, partially outlined in orange; 1-line initials at the beginning of verses are in orange; 1-line initials ""Q"" on f. 2r in black dotted with red; rubrics are written in orange uncials; first line of each Psalm is written in brown uncials with long ticks descending from each letter; punctuated with the punctus.",y,dm
12837985,Psalter (fragment).,1,o,Script: written in Caroline minuscule.,y,dm
12837985,Psalter (fragment).,2,o,"Decoration: the beginning of each Psalm has a 4-line initial in orange or brown square capitals with a single round form of ""D"", occasionally filled with yellow and green wash; 1-line initials at the beginning of verses alternate in brown and orange filled with yellow wash and in brown rustic capitals and uncials; rubrics are mostly written in orange minuscule, which are written in rustic capitals; punctuated with the punctus, punctus elevatus, and punctus interrogativus.",y,dm
12838024,Antiphonary (fragment).,1,o,Script: written in early Gothic script.,y,dm
12838024,Antiphonary (fragment).,2,o,"Decoration: initials of the first antiphons of lauds and of second vespers are 1-line red capitals; other 1-line initials are in brown rustic capitals; those for the antiphons and responses of matins are dotted or traced in red; rubrics are written in red rustic capitals; the name ""maria"" is sometimes written with uncial ""M"" and mostly with capital ""R""; punctuated with the punctus; chants and marginal tonary letters have neumes in the St. Gall style.",y,dm
12838066,Gradual (fragment).,1,o,Script: written in Caroline minuscule.,y,dm
12838066,Gradual (fragment).,2,o,"Decoration: three-quarter page initial ""A"" on green, red, and pale yellow ground with vine-stem decoration; 5-line initial ""O"" with a face; 4-line initial ""C"" with a face; 5-line initial ""U"" with portrait of Christ on a red and gree ground with modest foliate appendages; other 3- and 4-line initials, some with herringbone patterns in red; rubrics written in a mixture of red capitals and minuscule.",y,dm
